reviews.text,reviews.rating,reviews.doRecommend
love started kindlethen fire kindle fire tablet everything reading listening music watching movies surfing internet well worth money,5.0,True
grandchild loves tablet easy set child adult user griendly,4.0,True
bought thought would great reading books playing games however awkward size makes device weird hold generally enjoyable fire hd shares exact specs higher battery life theres almost reason take device,3.0,False
picture quality clear good size take mei wished would found cover model store universal model work take cover use camera,4.0,True
great tabletperforms well farpictures graphics good quality,4.0,True
good take aps unless related amazon could get aps wanted good tablet reading,4.0,True
love kindle although drop always get insurance best buy makes easy replace,4.0,True
really love product loaded many many books like big brought mine sister returned purchased one,5.0,True
nice people good product would buy,5.0,True
read camera specs caught eye great takes great picture zoom feature quickly distorts actual picture,4.0,False
everything need tablet traveling check email browse internet silk browser app youtube free app games etc amazon prime account well linked tablet access huge variety free music tv movies several offline options load files onto sd card tablets memory watch movies use mp player away internet watched hour movie airplane went battery power beautiful screen loud speakers option headphones reason want anything expensive ipad surface since need away home,5.0,True
reading positive reviews wish could say best buy great reflection experience product product one month contact amazon support perform factory resets get content show device poorly designed sd card pops constantly messes drm good happens connected internet fix returning spending extra money ipad purchase another kindle device unfortunately based experience use device reading maybe trying download information sd card actually able access beyond frustrating well factory resets content owned already purchased amazon would show device library,1.0,False
wish onternet connection great purchase,5.0,True
bought different years mine went kerplot gona get new upgraded one christmas year,5.0,True
great item easy use setup fast great surfing web yes would recommend,5.0,True
use entertainment works great best option dont want spend much pad,5.0,True
nice tablet function well great item surfing web easy use set yes would recommend,5.0,True
easy setup easy use ive another tablet wasnt easy comfortable use bought perfect weighs less pound compared tablet read whats screen easier without manual best thing play im still learning expect get rolling soon,5.0,True
use everyday enjoy reading using kindle fire hd,5.0,True
easy set good size tablet like addition alexa,5.0,True
great gift dad cant get yard anymore like used hes tech savvy got used kindle pretty quickly,4.0,True
got nephew galaxy loves amazon,5.0,True
mother law loves kindle plays games use without glasses,5.0,True
would recommend tablet value,5.0,True
kindle ok bit confusing figure love larger screen since need increase text size however find book explain kindle version amazon,4.0,True
love kindle im completely happy sound quality speakers month later already seems lagging freezing bit one music app several books games dont seem using much long trips size,4.0,True
kindle fire major upgrade original fire kids referred ipad first received,4.0,True
age difficult see smaller screens one came delighted love playing games,5.0,True
tablet much easier use fire great reading eatching movies,5.0,True
looking larger tablet kindle fire fence kindle fire would large much surprise easy adjustment larger video viewing better magazine reading much easier eyes although miss book reading seems big happy overall new tablet,4.0,True
like kindle obviously find inch bulky heavier difficult handle someone carpal tunnel syndrome arthritis easier see screen prefer smaller screen better handling arthritic weak jointsgrip admit bigger screen better watching videos movies,4.0,True
love original kindle fire size features latest kindle plus,5.0,True
easy use large screen wonderfully clear picture,5.0,True
best kindle yet better resolution faster processor flexible use,5.0,True
several kindles years replacement hdx wish still made screen big clear easy navigate kids play alot games use read books school would also recommend family members like grandparents screen size ease use makes less calls back family person,5.0,True
bought tablet wife uses every day usefulto uses place computer watches movies itthe graphics excellent,5.0,True
bought family member smaller amazon fire version held easier opinion,5.0,True
find picture quality amazing size earlier model welcome also battery lasts many hours price real bargain,5.0,True
excellent product upgraded fire hd,5.0,True
bought wife avid reader loves last one,4.0,True
upgraded previous model cannot happier,5.0,True
love product works great far would recommend others,5.0,True
biggest best kindle yet light feather buy one today,5.0,True
first kindle pleased payed,5.0,True
perfect technology year old son games reading homework,5.0,True
tablet everything need screen looks really good doesnt seem powered expandable storage feature awesome want store music movies thing negative limited selection apps knew bought hasnt issue yet,4.0,True
xmas gift wife wanted pad sort couldnt afford ipad looked fire alternative first screen size wanted second price reasonable third functions capabilities suitable wifes skills needs absolutely loves actually got compliment present giving dont happen often let tell recommend shes pleased im pleased else need son able piggyback gift purchased cover go really worked family made wife happy,5.0,True
purchased gift owner loves functionality size tablet,5.0,True
bought daughter absolutely loves kindle good size price right,5.0,True
love new kindle fire hd travel well use home perfect size needs fount small ordered keyboard take traveling,5.0,True
might find somewhat short available apps wife android samsung quite deep app selection say cant find suitable choices every machine qwerks kindle starts plug charge unnecessary overall great viewing especially older eyes,4.0,True
wonderful tablet lite weight super simple use bought one thinking getting one grandmother,5.0,True
wonderful product really enjoy big screen highly recommend product anyone wanting good video viewing experience utilizing kindle books large format pages,5.0,True
display much better previous kindle fire found uses nice pull comcast app watch shows working treadmill pleasant surprise find alexa loaded well,5.0,True
bought tablet wife likes size reading books reading info web tablets size little big holding carrying around also charged often thats even considering time reading books hard find case latest kindle,4.0,True
great screen little slow times screen touch could better,4.0,True
initially going get amazon kindle thought gives tablet easy way read books buy ecollege texts helped much im happy invested money,5.0,True
easy use wide variety functions awesome price,5.0,True
store representative took time choose right size lady check got hooked best buy program membership,5.0,True
bought daughter wanted ipad half price completely happy even calls ipad think may even buy one replace aging ipad,5.0,True
cant say enough works awesome great price,5.0,True
although greatest tablets market compared apple samsung products weight price worth purchase,4.0,True
picked fire hd store saturday took day update software would think software would update current software even big deal issues battery bring back factory reset keep software build battery life better issues appstore also sideload apps arent available amzon appstore tablet great tablet kindle hd service good last yrs,4.0,True
enjoyed kindle hoping upgrade resolution futurei love bigger screen vision impaired definitely keeper love reading,4.0,True
bought wife loves screen size huge plus easy use,5.0,True
bought device wife using kindle fire wanted something bigger screen hershe likes much,5.0,True
wife owns one bought one mom techsavvy seems great success far buy case separately reason best buy doesnt avail store even online fire great light users,5.0,True
bought wife christmas loves cant beat price,5.0,True
gifts grown children christmas extremely pleased loved havent laptops since receiving tablets convenient easy use,5.0,True
upgrade amazon inch bigger screen key great listening music reading books watching movies tv sports tv shows playing games hours relaxation entertainment along amazon new alexa,5.0,True
bought gift mom loves uses time,5.0,True
bought husband christmas gift absolutely loves ithe reads lots books web surfing pleased purchase,5.0,True
love larger screen picture clarity easy use,5.0,True
wife really enjoys amazon fire good picture quality easy figure use similar smart phone,4.0,True
happy tablet smart tv bedroom moviesnewsgames web browsing great picture good sound best product price,5.0,True
got amazon fire hd reading activities easy set netflix worked ok mostly works well limitations apps available tried returned samsung,4.0,True
even though ppi lower tablets didnt really notice like letterbox format allows use screen area viewing movies tv,5.0,True
im glad purchased older version smaller screen difference makes larger screen volume clarity great light easy use would absolutely recommend anyone fence thinking purchasing,4.0,True
product makes easier pay bills online search things buy,5.0,True
amazing electronic tool portable great storage books great convenience,5.0,True
kindle alot larger better viewing,5.0,True
love new kindle thought screen would large using days good thin got case feel home like new lock screen lock open tablet tiny hard unlock always taking several times swipe right,4.0,True
received kindle fire gift years ago finally went kindle heaven bought new kindle fire hd geek squad store helped set transfer information old one new one love service awesome,5.0,True
want port addition memory model,5.0,True
love apps device many hours enjoyment son nice size watch videos learn well,5.0,True
bought wife birthday loves,5.0,True
easytouse experience things ive able old kindle,5.0,True
husband years really enjoys spending time kindle smaller one gave one ideal spends hours hours fun,5.0,True
cant live without use email banking social media reading watching movies tv shows online college courses even prints wireless printer,5.0,True
big screen year old granddaughter watches sesame street scrolls selections,4.0,True
nice size works fine needs weigh little less,4.0,True
luv fire hd tabletlove playing games itso easy carry around,5.0,True
fire anything pad much attractive price,5.0,True
smaller version looking get rid google nexus wanted uses amazon prime account takes memory card load videos watch gym,5.0,True
enjoy tablet easy use issue tablet come preloaded google go youtube find video install google onto device,4.0,True
rd kindle continued move screen size one easy see read however sometimes problem online take forever load site move page page annoying extremely fast internet problem check strength wifi connection always says excellent sure takes long problem,3.0,False
everything need size makes easy read,5.0,True
research different types tablets one needed,5.0,True
excellent tablet reading books going web,5.0,True
nice size nice video quality finger swiping much effective using stylus,4.0,True
great size easy use sleek look attractive,5.0,True
amazon fire hd one best deals market ive ipad would rather hd price ipad good better,5.0,True
kindle owner since first came version manymany bells whistles still use mine mostly books audible books place download music listen travel sometimes bit slow opening different apps functions overall functional dependable useful,4.0,True
love kindle large enough see easily easy handle traveling love size,5.0,True
crystal clear screen easy use reading daynight excellent,5.0,True
love tablet reading upgrade kindle searching internet email etc take anywhere cheaper ipad enough need,5.0,True
kindle products easy use set everything expensive tablets,4.0,True
love big screen clear pictures fast loading battery lasts long use every day,4.0,True
nice phone price would recommend budget,4.0,True
absolutely love new kindle size perfect kids cant put,5.0,True
love cameras video capabilities set picture albums even share facebook messenger like side charger much better fronti love size,5.0,True
use kindle fire hd ways reading kindle books streaming tv shows movies riding exercise bike surf internet,5.0,True
love kindle fire takes awesome pictures convenient go,5.0,True
love kindle one first fire hd kindles still kicking awesome saw store think user friendly feels like offers many options functions fire hd mention dwarfs last kindle size make one complaint auto brightness function least havent found cant make pages cream color rather stark white options easier eyes testing blue shade mode see helps much supposed night time bed time reading extremely happy purchase,5.0,True
love kindle surf web take pictures play games use everyday,5.0,True
great purchase met needs old mom law needed large read space bad eyes,5.0,True
got dad gift loved great alternative ipad,5.0,True
absolutely love new kindle tablet love size feel auto blue shade set time want dim,5.0,True
bought tablet year old grandpa loves easy use,5.0,True
like bigger screen size allows read books without straining eyes allows text displayed,5.0,True
think kindle best value money third model gets better last im loving comfortable use everything need beautiful video,5.0,True
purchased mother birthday loves large screen wanted,5.0,True
love product easy use clear picture,5.0,True
bought someone gift htey love,5.0,True
inch kindle hd tablet wanted larger screen purchased inch kindle happy device surf web play games read books process email,5.0,True
bought month ago well worth money excellent size quality use second amazon tablet bought one grandson loved decided buy another also access alexa tablet one problem battery doesnt last long could full charge large screen makes great watching movies amazon prime,5.0,True
great table everything need great resolution screen reading books,5.0,True
nice easy use got use amazon prime great combo,5.0,True
love beautiful color graphics time watch movie play games read favorite novel love,5.0,True
happy purchase bought mom easy navigate able easily download books games,5.0,True
amazon fire tablets nice tablets theyre especially great streaming tv movies since kindle great books little odd internet browser still little limited app store overall great little tablet,5.0,True
years smaller amazon fire item great relacement sleek design overall ease update original software nice happy product,5.0,True
love new kindle bigger last kindle kindle much easier handle read,5.0,True
great notepad huge screen easily downloaded apps use love,5.0,True
expected bigger version hdx email bad calendar,1.0,False
large pretty quick processing great picture,5.0,True
love device perfect size bad eyesight lol use time one side battery life great,4.0,True
waiting hd kindle super,5.0,True
originally decided get kindle instead ipad due cost great screen good sound battery pure junk went ipad,2.0,False
old tablet diedneeded new fast one alot better old one clear screen videos look amazingsound better expectedit stock overall happy item buying experience,5.0,True
using kindle fire hd love new one,5.0,True
purchased new kindle original date memory larger screen freeze love,5.0,True
love new kindle everything want concern store didnt carry right case screen protector,5.0,True
nice tablet fastcapable storage options way better previous models would highly recommend tablet anyone market one,5.0,True
bought tablet month ago waited see see id like husband owned zoom ive owned inch samsungsthis far favorite bought one time loves use email games social media internet accounting love fast reliable easy use easy see seems durable extra protection bought shock case flip stand back protected versatile wish would battery lasted longer constant usebut suppose everyone needs break every hours charge back pretty fasti think great tablet,5.0,True
bought gift wife loves much uses every day helps relax happy found something enjoys much screen good size doesnt hurt ones eyes easy flow apps tablet thanks,5.0,True
great tablet upgrading like games moved,5.0,True
first one got slow turned today one works great,3.0,True
first tablet outstanding netflix email etc,5.0,True
reason chose star size length disproportionate width awkward holding,1.0,False
sister told kindle fire wanted one said bought best buy,5.0,True
easy use everything need would given stars hasnt changed enough last kindle purchased several years ago,4.0,True
sometimes find store little intimidating certainly overwhelming dont always know want beforehand existing surface failed far short time frame since really used read able replace functions kindle fire actually much happier,5.0,True
new fire number changes kindle fire easier use others overall good product,4.0,True
ive kindle fire years works great wanted bigger screen love,5.0,True
past years purchased kindle fires various family members workmanship kindles abysmal two weeks ago kindle fire hdx shorted replaced amazon fire device hold charge three half hours read correctly using daily basis time needs charged repeat performance absolutely way ever purchase device manufactured amazon ever tell like want terrible device performance opt amazon product need reliable device look manufacturers options need,1.0,False
tablet certainly large makes cumbersome reading reclining position however terrific reading watching films plane desk otherwise sitting,5.0,True
love bigger screen think fire hd th runs little slow last fire hd slow,4.0,True
kindle largestthinnest yetfastestand durable purchase geek squad insurance kindly best decision ever,5.0,True
love new kindle fire hd love large screen watch movies,5.0,True
fire good size good image easy setup wanted ads popup every time start big deal ignore,4.0,True
large display makes easy use easy use,5.0,True
enjoyed way fire transfered books games apps took little bit time go start fire starts quick love larger screen reading books colors brilliant,5.0,True
tablet fast clear easy use highly recommended,5.0,True
amazon tablet series come along way since first came screen fire hd stunning clear easy read used android apps though may disappointed favorite apps available tablet,4.0,True
got replacement ipad pro much flexible third party add ons prefer size fire hd,5.0,True
got laptop inbound college student best option found,4.0,True
writing review get pointsthis gift mother think likes fine,4.0,True
gift wife loves reads time,5.0,True
easy set easy use touch screen response great first tablet pleased lots available apps,5.0,True
thought tablet would little wider long,3.0,False
new larger screenis great watching prime movies reading books,5.0,True
got mom use computer happy ease use ability store pics mom big plus thanks,5.0,True
great tablet new lot learn functions,5.0,True
nice read books play games side battery holds charge hours unlike smaller ones last longer,5.0,True
present wife says really enjoys larger screen,4.0,True
dont care close window separately would prefer able select close exit,3.0,True
goodlike larger size screen able increase font easy reading,5.0,True
since wasnt familiar tablets little trouble navigating help section big help well staff tablet exacting wanted needed like case bought go,5.0,True
ive really enjoyed using kindle fire gb perfect watching movies tv shows problem storage highly recommend,4.0,True
got kindle fire replace laptop died far pleased finding new things happy camera might know details yet,3.0,True
great tablet great resolution light fast speed,5.0,True
wasnt offer warranty enjoy lot,5.0,True
size clarity fire tablet nice,5.0,True
love user friendly kindle fire age,5.0,True
improvements earlier kindles need case stand,5.0,True
liked lot liked lot liked lot,1.0,True
old ipad quit decided go amazon fire tabletreally used play games entertainmenti hate itbattery life short pretty much need keep plugged times freezes shuts screens cant take anymore going buy another ipaddont waste money unimpressed product amazon general,1.0,False
satisfied use daily watching tv activites,5.0,True
love kindle one one shape another since first came could take slow model returned purchased samsung tablet,2.0,False
problems unit work apple explained little effort,5.0,True
bought ipad didnt like returned got fire third fire love itnolearning curve,5.0,True
absolutely love kindlefire hd gb read day night without light picture quality amazing havent problems far thin need case dont drop easy add games music books even ordered items amazon without problems highly recommend product,5.0,True
bought gift girlfriend loves little fire like holding flat screen nice picture,5.0,True
kindle fan years much amazon prime free movies free music free books etc tablet great picture fast search lasts years,5.0,True
recently bought fourth kindle bought familiar improvements keyboard still difficult accurate also like auto correct especially writing document browsing quite good aol user kindle makes difficult use definitely would like see improvement making easier print,3.0,True
recommend product anyone loves readgreat great great,5.0,True
love new kindle previously fire hdx upgraded one love love still discovering new things much recommend purchase,5.0,True
works great grandson geek squad get security plan setup acquainted battery life great bright inch screen thin tablet surprising,5.0,True
fire much better old kindle fire hd wonder waited long upgrade display awesome speed good amazon apps old kindle immediately loaded onto new one adding others kindle app store quick easy,4.0,True
least three amazon fires happy one,5.0,True
like large screen reading books watching movies,5.0,True
makes reading easier enjoyable see whole page one time protective cover best buy sell disappointment covered onoff switch hold tablet well find another cover another source,5.0,True
purchased amazon fire hd gb mother mother law christmas love kindle large screen easy aging eyes,5.0,True
excellent value priced tablet bad amazon killed purchased gift wife loves size quality display,5.0,True
tablet easy set even old technologicallychallenged grandma without help able load many books convenient easy handle,5.0,True
easy navigate love features wish price lower,4.0,True
bought dad easy use loves dont super tech wise operate,5.0,True
love ever get use even half features ill satisfied bought wife reads time wanted something would read didnt even know movies things available camera nice alexi great bob jones,5.0,True
books games internet perfectsound ittle weak,3.0,True
tablet easy work slow come certain sites,4.0,True
find easy use original kindle fire like camera lot better though clear megapixels,3.0,False
upgraded kindle fire worth great picture good storage love kindle,5.0,True
love kindle everything much bigger good road trips,5.0,True
reviewed looked samsung k hdtv timeit best moneyvery satisfied tv would recommend anyone,5.0,True
employees helpful always enjoy shopping best buy,4.0,True
go tablet problems samsung tablets far like apps use available little slower previous tablets reason stars,4.0,True
love silver color larger screen also easy navigate,5.0,True
upgraded kindle hdx hd pleased far hdx hard replace years loved little bit slower time money cameras wifi upgraded overall pleased purchase,4.0,True
amazing flexibility range available apps product daughter loves,5.0,True
great bigger picture runs really slow,3.0,False
love kindle good idea save space around house size great bad eyes,5.0,True
love capabilities offerdownside totally shuts start,3.0,False
great tablet money thing would like see longer battery life otherwise perfect,4.0,True
good product exactly wanted good price,5.0,True
amazon wont let us download plants vs zombiesotherwise terrific,5.0,True
really like auto feature volume control could ergonomic,5.0,True
love new kindle would recommend everyone many features love size,5.0,True
love would buy enuf space,5.0,True
ive first kindle fire love tabletwhy bigger,5.0,True
excellent product price larger screen light weight easy download apps,4.0,True
got nontechy husband uses daily easy learn use harder figure print,5.0,True
really like bigger screen downside takes lot power battery wears faster smaller kindle,4.0,True
always pleased kindle fire fact think wore previous one reason cannot turn one went best buy ask someone help seems need appointment even probably simple chore,3.0,True
good products service happy amazon fire tablet,4.0,True
nice tablet everything need easy use,5.0,True
get someone turned kindle fire loves reading absolutely thrilled one importantly excited go library week,5.0,True
love amazon however tablet limits using browser apps go online get around download google playstore made fire regular android tablet much happier,4.0,True
would happy give christmas gifts many people know love size screen charge last bluetooth sinks well wireless keyboard almost good ipad,5.0,True
love much easy navigate perfect size screen happy,5.0,True
bought gift spousal unit kindle fire wanted one little larger fire perfect bought gig mini card plenty space shes happy camper happy wife happy life,5.0,True
kindle made life easier adding micro sd card slot enhance memory capacity gb built makes easy switch cards whole library hand without slowing overall processing capability,5.0,True
easy use easy load apps wish gps,4.0,True
got year old grandson durable plenty fast games squenting see phne,5.0,True
problem purchase best buy made good good,4.0,True
sales guy didnt much knowledge kindle wasnt helpful getting started,5.0,True
love kindle fast convenient carry around,5.0,True
got year old grandson durable plenty fast games squenting see phòne,5.0,True
second kindle use readinggamesinternetand shopping,5.0,True
im real good computers simple enough use however still figuring everything far good,4.0,True
love tablet much easier read previous ones great price,5.0,True
slower last kindle power button easy accesible case,4.0,True
tough time finding reviews version tamron read several reviews comparing nikon sigma equivalents lens previous version main draw back original tamron mm design issues like lack weather proofing seem addressed see read done high end performance test color charts dissecting every bit pixel like articles read say works well detail get incredible took shot zoo weight putting people comes territory large lens dont see one anything ordinary comes weight like eyeing lens researching favor go get wont disappointed,5.0,True
like better inch kindle better read,5.0,True
wasnt worth money honest good whenever bored,3.0,
xmas gift wife wanted pad sort couldnt afford ipad looked fire alternative first screen size wanted second price reasonable third functions capabilities suitable wifes skills needs absolutely loves actually got compliment present giving dont happen often let tell recommend shes pleased im pleased else need son able piggyback gift purchased cover go really worked family made wife happy,5.0,True
excellent gift ok sound great portability would buy,4.0,True
echo easy use fun use buy one youll want house,4.0,True
amazon echo tap nice interesting devicebut fit needs also amazon echo absolutely love whats difference walk tap touch convenient fun talking echo across room b audio quality good like small bluetooth speaker c tap fine around house connected home wifi house must connect cell phone wifi going work well,3.0,False
enjoying tap asking alexa questions small form factor makes easy take along traveling decent battery life sound small speaker reason didnt give stars difficulty connecting tap public wifis hotels situationtakes effort,4.0,True
bluetooth speaker tap rocks sound quality excellent plenty loud needed excellent quality stutters streaming bought one instead echo portable lug room room charging stand convenient tap stays time press button activate voice commands issue something consider want hands free use may want big brother echo device hands free tethered place power cord portable feel tap black fabric cover nice slip hand fabric like tough upholstery cover wont stain easy damage quite attractive glad bare plastic would easy drop found easy pair bluetooth wireless works advertised mostly use playing music asking alexa silly questions fun occasionally use shopping lists shows phone checking weather knows future holdswhen time sit really learn understand amazon plans add alexa skills time one got smart house control compatible products tap would eliminate remotes already many think really fun cool item glad got much fun use voice commands instead typing especially tiny smart phone typing could get used alexa app phone allows certain voice commands show phone like shopping lists lists calendar tap also check traffic weather movies etc directly wi fi phone needed however alexa phone app actually helps figure tap tap read audible kindle ebooks well btw havent problems understand amazing since grew texas expected problem accent obviously item ideal people amazon prime members stream prime music although also streams pandora music services many things without connection amazon guess unique thing tap ability stream wi fi music directly without computer phone driving voice control paid smaller bluetooth speakers super deal continues source fun entertainment,5.0,True
amazon echo already know great gadget echo baby size portable newer version woken voice like big sister program respond push mike button features echo excellent sound size bedroom use alarm music get dressed great item price,5.0,True
fantastic ask device turn lights play music convenient love,5.0,True
debating whether get stationary alexa device tap decided portability fun figuring phrase requests little trial error roll use play lists work alarm clock announcement dan marino news briefs surprisingly sturdy wish waterproof could take fishing,5.0,True
like plays music perfect connect smart home products nest belkin many others easy use,4.0,True
great speaker sound great use every day love able use alexa attached network,5.0,True
read reviews tap decided try love tap keeps date weather news etc use every day,5.0,True
important update read original review please aware amazon announced early february new firmware update allows amazon tap owners enable handsfree option going settings alexa app choose handsfree option tap respond voice commands without touching like echo echo dot fabulous development something tap owners hoping thank amazonsince lack handsfree operation one major shortcoming tap wonderful little device gotten whole lot better one thing keep mind though especially use tap battery power handsfree mode drain battery quickly requires microphone times since easily toggle handsfree regular tap mode using alexa app pick choose want use tap maximum battery life conveniencei admit little skeptical amazon first introduced echo device decided buy one anyway thinking didnt like could easily sell back early days echo high demand financial risk associated trying minimal today avid music listener loves cook im thrilled decided give echo tryi wanted device could stream music kitchen echos handsfree voice control made appealing would sound question quickly answered soon set started using echoread,5.0,
love works great lot fun great listening music,5.0,True
echo tap tap slower respond havent used echo like tap,3.0,False
picked portable option playing music garage love battery powered never issue running juice issue mics doesnt respond voice well echo dot wasnt really designed listen alexa command since originally required tap speaker get listen,4.0,True
looking bluetooth speaker part time job guy work bestbuy showed amazon tap speaker awesome loved u hook via wifi stream music portable got clean crisp sound also leave phone phone placed upstairs basement speaker still connected easy use complants speaker,5.0,True
best sounding amazon speaker hands annoyance beeps alexa wake word command unlike echos obvious way turn sounds great take pretty well anywhere,5.0,True
since purchased returned couple times dead return first problem didnt paired,1.0,False
love product nice trips,5.0,True
good product works amazing works awesome home,5.0,True
anyone needing compact easily mobile speaker look sound quality excellent easy sync via bluetooth gives ability stream music connected wifi great product price perfect office,5.0,True
cute speaker bit expensive amazon streaming capabilities make worth,5.0,True
speaker like usd one less price great sound quality,5.0,True
love tap plays daughter music works well amazon prime member,5.0,True
product works great amazon account best part listen conversations option prefer hit button recognize voice command way listening till tell unlike googles device amazon devices,5.0,True
really like wi fi able take room house music sounds great love features,5.0,True
overall alexa product thing ones one specifically portable needs put base charging one main issue voice activated meaning listen unless press buttons top mic button front feature could see causing excess battery usage needs able apps better,3.0,False
first boughy alezxa amazon found voice recognition search algorithms lacking,5.0,True
echo take anywhere runs battery connect via bluetooth away wifi,5.0,True
alexa go works bluetooth speaker comparable phone,5.0,True
overall little skeptical wasnt product wanted turns amazing,5.0,True
wanted speaker listen pandora go much able speak alexa get news weather timer light controls much love product,5.0,True
amazon dot great purchasing tap sale sold take sound great,5.0,True
fullsize echo year love tap requires push button alexa responds requests takes little getting used using big echos voice activated requests tap speaker good big echo nice portable blue tooth speaker holds battery charge overall really like thisand found best buy,5.0,True
awesome product husband love,5.0,True
great value quality speaker also connects information highway,5.0,True
unlike larger version need plugged inmaking portablealthough press button every requestits great take ever gofully rechargable,5.0,True
really love new amazon tap son enjoys playing,5.0,True
far much enjoying product great outdoor use pool due portability chance really test long go without charge couple hours problem catch cannot stream single spotify account one device time find purchasing dot echo able stream using account time,4.0,True
amazon tap outstanding applications slowly becoming avaliable simple use works nest nice application,4.0,True
tap works great like alexas little helper,5.0,True
bought amazon tap bluetooth wifi wireless speaker brother loves play fave tunes pool really holds charge hours wireless listening,5.0,True
amazon tap great addition smarthome system particularly like move room room without ac attached battery lasts long time even take outside listen music amazon prime spotify recommend highly,5.0,True
works really well echo really neat fun,5.0,True
use time backyard favorite great fire,5.0,True
takes tries figure connect internet change blue tooth needed overall set super easy use works best spotify premium voice recognition good improves time sound quality good battery really good,4.0,True
bought echo tap echo dot phillips hue starter kit honeywell thermostat wife birthdayshe loves icant wait add automated products need phone fumbling multiple apps change lighting temperature check weather play music etc ask alexa continue im doingalso dot tap room one closest typically answers requests nice device improve time,5.0,True
im glad bought product easy understand grandkids loves,5.0,True
tap great companion every day business become partner daily communications,4.0,True
overall sound good echo primary source amazon content however tap great medium volume music radio stations alarm clock portability sets apart however nice able take room room garage patio without disconnecting recent software update allows listening mode require brief pause saying alexa wake word work drains battery quickly keep charger base toggle listening mode touch button portability voice activation make worthwhile addition echo fabulous,4.0,True
good price works great would buy good value price,5.0,True
trouble linking joule cooking app finally got third day love still learning voice recognition though,4.0,True
love tap much fun music great play relation music every nightevery night best thing ever,5.0,True
dont need voice activation alexa want smaller footprint something take consider tap almost functionality alexa smaller less expensive versiongreat room filling sound distortion cheaper alternatives,5.0,True
great sound quality small item easy hide noticeable,5.0,True
little speaker way better mother update making hand free recommend anyone,5.0,True
several echos throughout house bought echo tap could move need move around garage outdside mainly listen music worked well noticed usually yell alexa hear may acoustics garage works well,4.0,True
portable bluetooth speaker excellent sound taken anywhere unlike echo echo dot plugged want listen favorite song ask alexa want know weather report ask alexa want know horoscope ask alexa lot fun entertainment great price big things come small packages,5.0,True
charge take anywhere house holds long charge,5.0,True
product amazing love turns lights plays favorite music,5.0,True
love hut think got bigger one entertaining,4.0,True
amazon tap awesome take alexa outside sound quality amazing price right,5.0,True
nice sound money good highs much lows,4.0,True
incredible range clear sound bought sleeve hung backyard party amazing clear sound,5.0,True
great device alexa battery makes really portable follows house deck garage etc,5.0,True
echo portable speaker great addition automated home especially im working garage want listen music,5.0,True
bought girlfriend christmas loves great music player great alexa capabilities opted tap im bit weary echo always listening,4.0,True
would get another works great fun options,4.0,True
like portability tap sound nice set either push microphone button activate set like echo say alexa,4.0,True
echo great music weather anything else integrated house,5.0,True
bought speaker looking speakers bose beats purchased one great sound also cheaper competitors many additional capabilities via alexa voice control love ability walk around house use streaming services via voice great carry speaker rely upon phone app change songs playlists volume etc alexa voice recognition works wellit seems accurate siri frequently ask alexa song playing also ask alexa search certain songs want hear library play prime music similar way apple music functions additional voice features use news reports weather forecasts control wemo switches home overall great buy,5.0,True
early adoptor amazon echo heard releasing mobile version wanted wasnt spent lot time cleaning old home moving realized usefule lil guy set phones wifi hotspot fully function echo would buy didnt already one,5.0,True
took bit time figured get using alexa luv,4.0,True
used bluetooth speaker love use spotify itjust say alexa ask favorite artist,4.0,True
helps kids questions plays music like,5.0,True
alexa super form info little wait time,5.0,True
great sound clarityalexia great responses,5.0,True
really like tap much great connected reads news weather plays music purchase items amazon said connectivity problems wifi dont want say taps fault may wifi dont regret purchase great sounds recognizes voice commands well,4.0,True
good time,4.0,True
use speaker time perfect would buy time time,5.0,True
love amazon tap sound great completely portable lacks convenience touch free voice command cost less compensate excellent product money,4.0,True
hard use support guam online instructions clear,1.0,False
works well echo skill enable voice activated rather tap battery charge lasts long time sound quality good easy move around house work anywhere wifi tap may need invest expensive echo,5.0,True
purchased gift teenage kid graduation present pleased purchase kids love small size good speakers perfect college dorms scheduled go couple months love device connects cloud keeps updated,5.0,True
bought item whim sale ive pleasantly surprised search sounds great size,4.0,True
already amazon echo system tap nice addition use primarily outdoor speaker patio weather nice bluetooth speakers market better sound quality adequate job speaker real advantage able interface echo system well item music newsetc used charger long enough comment battery life far six hour session outside problem,4.0,True
easy setup use still learning maximize usage instructio simple cover much using alexa,4.0,True
latest software update included hands free mode everything stationary echo speaker fully portable personally dont want device record everything say time use tap mode sound quality good speaker size especially great choice mobile hotspot unlimited data bring alexa go,5.0,True
alexa something welcome new interconnected world circlers want speaker stream music voice command may feel technology driving lives toward dystopia david eggers circle want escape technology likely even though touch button unit opposed always echo echo dots life still connected alexa via voice prompts liked using amazon music occasional amazon video yet order pizza hail uber people may feel need technology run lives quite yet may never fun though good bluetooth speaker,4.0,True
fun exploring capabilities sound quality great,5.0,True
got wrong one plain simple says like connection internet play music gotten echo get annoyed go push button,4.0,False
okay product girlfriend doesnt appear uses much except steam music questions ask get nothing like siri better,2.0,False
one best products every purchased plays songs give directions weather sound quality excellent,5.0,True
tap pretty good sound speaker size also amazon dot would recommend pay extra cost get tap enjoy better sound worth,5.0,True
