reviews.text,reviews.rating,sentiment,reviews.doRecommend
item taking forever charge holding charge may return assume unit,3.0,neutral,
simply best fire stick also great deal flawless connectivity fire tv worth extra green backs,5.0,positive,True
skeptical first alexa become part everyday use quickly whenever get home work need chores around house alexa open pandora super convenient speakers amazing im really impressed one thing though would amazon improve upon ever release version microphone distance whatever seems feet feet away alexa wont hear though thing awesome im glad got,5.0,positive,True
great ereader long battery life hesitant make change actual books ereader regrets,5.0,positive,True
first cant go wrong price even catch sell steal piece tech ive seen people compare ipad samsung tablet cant doesnt retina display anything like price point good job ive mine since black firday sell still working really good also got one mom nephew generally use mine emails amazon orders along reading time time book netflix games ive purchased mom nephew use mainly play games looking retina display something apple andriod features dont mind extra bucks means suggest getting one higher end tablets cant complain new amazon fire works good id recommend buying sd card however want little extra space,5.0,positive,True
thing used everday guy vincent program codyhe several years cable channels movies like direct tv,5.0,positive,True
bought thanks giving average product would suggest go fire hd,3.0,neutral,
got thanksgiving super cheap im glad stock,5.0,positive,True
apples oranges theyre fruit tasty different timewhen thinking new fire tablet keep mind highend samsung ipad mini lot things different costs fraction cost perspective mind fantastic value fact short finding nice ndtier asus lg lenovo tablet pushed discount sites probably refurbs youre going find anything comes close value new fire tabletprior getting concerns particularly screen given lower resolution dozen tablets tried dozen others screen quality something want scrimp much amazon got right crisp older kindle fire hd galaxy note ipad mini casual reading gaming video viewing email etc screen fine worlds beyond lowendbudget tablets ive tried especially anything costing new daughter using kindle fire hd cared one bit slightly lower screen resolutionthe new fire os operating system looks feels much like android ios nice overall still perfect overall think makes much better user experience version older kindle fire tabletsthe gb internal storage course paltry welcome addition microsd slot carrying loads media offline consumption issue remains seen performance impacted ifwhen little bit available internal storage gets filled apps content far problemthe inclusion front rearfacing cameras nice bonus youre going capture great shots cameras usable add valuethe speakers ok volume quality great acceptable general use course also use headphones external speaker kick things notch several notchesif spend tablet plan using quite bit definitely find something bit nicer youre getting occasional use kid accustomed using highend tablet fantastic buy ive tested tablets sub tablet absolutely great value current price nobrainer kudos amazon raising bar budget tablets making quality tablets available masses,5.0,positive,True
great tablet surprised efficient easy use bought gifts make bible study easier bunch friends,5.0,positive,True
bought mom loves dependable tough enoughdropped times scratch great item,5.0,positive,True
bought someone gift xmas good simple tablet someone,3.0,neutral,
love echos ease checking weather traffic morning simply speaking question browse channels tv sites internet saves time gets door much quicker day,4.0,positive,True
great gift kid read surf play music,5.0,positive,True
great tablet price especially amazon prime member pleased makes great gift,5.0,positive,True
echo fun practical alexia joy talk ask questions speaker unit great sound quality possibilities limitless,5.0,positive,True
get multitasking tablet incredible price,5.0,positive,True
excellent love best assistant,5.0,positive,True
great product tablet made tough great price,5.0,positive,True
purchased gift wife loves display crisp easy read,5.0,positive,True
plug goeasiest electronic setup di turn didnt need samsung tv bought amazon prime app,5.0,positive,True
never feel alone alexa around like another member family,5.0,positive,True
works better expected able surf net watch movies battery life screen awesome bought bucks looking buy give gift,5.0,positive,True
perfect traveling wow lots aps glade bought,5.0,positive,True
used ton yet happy experience far,5.0,positive,True
much really must anyone loves tech,5.0,positive,True
special needs yr old gone two ipads amazon fire kids edition better option loaded thousands appropriate options games movies without download pay individual apps even use adult mode im happy purchase highly highly recommend,5.0,positive,True
quality display better expected price keep mind ipad apps amazon well integrated functionality fully enjoyable without limitation satisfied product review fire hd gb,5.0,positive,True
firetv box lot better firestickawesome device issue one firestick freezing lot easily returned brought back store verification needed exchanged new one use kodi total different rooms freeze sometimes running big build big app gets annoying use firetv better handle stick,4.0,positive,True
really like kindle gentle eyes dont charge often either lots great features highlighting especially useful saves new clippings file,5.0,positive,True
initially purchased solely purchase controlling lutron lights however friends house bbq watching use music decided give try see could replace sonosit cant however ive found im much likely play spotify using voice controls im room shorter period time near sonos hit playtoo busy pull phone sonos app thing also become powerful iot devices services integrate echo ifttt tremendous amount potential give try spend least week getting know alexa wont sorry,4.0,positive,True
great product rooted custom rom slim rom xda,5.0,positive,True
amazing price black fire use ipad watch amazon prime,5.0,positive,True
amazon echo nice addition kind like siri without need hold phone paired wemo switches far works great,5.0,positive,True
tablet perfect year old bought money affortable,5.0,positive,True
fun use recipes conversions cooking weather fun whole family,5.0,positive,True
bought table christmas gift year old perfect children beginners decent speed complaint camera bad quality camera,4.0,positive,True
good product easy use helpful,5.0,positive,True
gifts christmas love mine thought would enjoy,5.0,positive,True
highly recommend easy set alexa much fun use love daily jokes love ask play music bought second one dont keep moving throughout house,5.0,positive,True
purchased gift mothers birthday put exclaimed easy pack trip last month said read even lights wonders lived without one time would highly recommend everyone,5.0,positive,True
loved tablet love sold ads every time powered loathe even would pay discontinue feature amazon want dollars kindle fire charge dont price device flash ads consumer every opportunity unbecoming returned item pronto,2.0,negative,False
decent simple tablet gets job doneexcellent,4.0,positive,True
perfect tablet great price would totally recommend,5.0,positive,True
great cook germ aphobic lifehands freevery fun handyawesome music,4.0,positive,True
ive echo couple weeks gathers better grasp commands every use little expensive add ons worth,5.0,positive,True
year old broke first one best buy replaced problems warranty best,5.0,positive,True
birthday gift husband really likes needs,5.0,positive,True
easy use kids love downsides lack certain apps speakers weak great tablet,4.0,positive,True
love talked several people buying one also,5.0,positive,True
like lot wish would come instructions things done,4.0,positive,True
one everyone family longer share would problem recommending friend,5.0,positive,True
ive using say watching k streaming movies shows awesome,5.0,positive,True
love new eco especially fun listen great music,5.0,positive,True
product everything advertised f find new uses every day,5.0,positive,True
entertainment quiet times love perfect,5.0,positive,True
specs good feels solid cant stand os many ads cant get rid customizable id like doesnt bother good tablet price dont expect run games powerful enough,3.0,neutral,
awesome tablet durable children,5.0,positive,True
kindle hole screen kidsupgraded paper white screen works great,4.0,positive,True
satisfied products look weekly good deal look forward deals,4.0,positive,False
things like device like remote like access amazon prime video music like direct tv available however things need improve fire tv one ive buffering issues device apple tv roku box two alexa joke little actually three app store vast services,4.0,positive,True
like fact strictly ereader wished bit larger like fire hd tablet pleased purchase,4.0,positive,True
ive read three books less month problem getting tired reading eyes hurt book light use back light paper white adjust perfectly liking love,5.0,positive,True
pretty good little expensive work fine,4.0,positive,True
love tablet price,5.0,positive,True
item needed good value easy find store cost reasonable exactly looking needed new printer also purchased best buy thank,5.0,positive,True
love fire tv easy use gives services one place,5.0,positive,True
bought parents easy operate,5.0,positive,True
thing great much better appli tv got,5.0,positive,True
easy use great clear image use digital bookmagazine dont use camera,5.0,positive,True
love alexa keeps track everything,5.0,positive,True
looking bluetooth speaker perfect think order get full benefits best prime member link account use prime music also able utilize tools like shopping list checking past orders etc downside wireless know amazon made one wireless like design echo,4.0,positive,True
bought mom loves easy use,5.0,positive,True
got wife keep got get one nowlol,5.0,positive,True
device interesting learning possibilities used get weather morning news highlights find kind music like also understand integrated home security system looking forward exploring possibilities,4.0,positive,True
best buy assistance helped describing features loved product overall like parental control feature,5.0,positive,True
bad product price makes decent gift,3.0,neutral,
bought echo first liked much bought tap add mobility carry around time garage working etc,5.0,positive,True
find picture quality amazing size earlier model welcome also battery lasts many hours price real bargain,5.0,positive,True
tried past use netflix wouldnt work tried got firestick works perfectly occasionly times cannot find server part works great,5.0,positive,True
picked tablet stacking discounts codes sale delivered,5.0,positive,True
amazon echo simply awesome plays music choice tell weather give traffic updates tell jokes even tell planets amazon stick tv change channels even pull shows watch even ask turn lights change colors adt pulse armdisarm system amazon echo always learning dont know would without yeah name alexa one understand,5.0,positive,True
first tablet kindle curious updated version disappointed,1.0,negative,False
still new review high hopes,4.0,positive,True
bought wife loves problems reading beach,4.0,positive,True
year old daughter saved brother bought gb year earlier new needed space os bit clunky less intuitive higher priced tablets tough beat price speed isnt great web certain gaming apps fine books parental controls helpful take time figure require steps seem necessary change overall ok first tablet kids considering price adults fine ebooks basic apps otherwise best pay better quality os efficiency,3.0,neutral,
great tablet basics grandson uses finds many hours entertainment playing games looking general info line,5.0,positive,True
far nice toy kitchen appears lot coming apps nice working right basic stuff speaker ok could improve next upgrade dont even think stereo,3.0,neutral,
affordable works bought kids like,4.0,positive,True
christmas present daughter reads big books fast bought kindle paperwhiye signed amazon prime reads books week,5.0,positive,True
bought tablet pair specifically bose wireless speaker able download music wanted pairs beautifully really sleek simple,5.0,positive,True
great price great screen resolution easy use good performance less,5.0,positive,True
quality product easy setup features need,5.0,positive,True
looking affordable tablet kid great buy,5.0,positive,True
alexa tell joke alexa play christian music,5.0,positive,True
awesome cousin one loved much bought one husband sister good features easy use,5.0,positive,True
item impressive informative helpful working people always trying utilize time,5.0,positive,True
got tablet son great fit screen sharp tablet little sluggish considering price intended children think great,4.0,positive,True
love kindle much great screen clarity also price point,5.0,positive,True
new kindle smaller large one made easy reading definitely happy updated version,5.0,positive,True
needed something could read night without using light backlight perfect,4.0,positive,True
used watch youtube phone wife decided needed something bigger seem like much buy micro sd card,4.0,positive,True
bought gift think pretty decent quality design,5.0,positive,True
ask weather headlines sports updates listening favorite playlist makes coffee tastes better friend,5.0,positive,True
havent gotten skills alexa good product plays music well,4.0,positive,True
funny thing since steve jobs passed away techies waiting next great thing apple sadly well amazon techies favor invention something apple done siri didnt hands free alexa hears command percent time instead haha aka siri team smart hub like phillip lightbulbs nest system harmony hub living like ironman,5.0,positive,True
purchased gift five year old loves downloaded several educational games loves easy use great battery life price great tablet great amount pay,5.0,positive,True
case fit amozon fire great wanted,5.0,positive,True
cut cable went streaming box finally happy purchase regrets,4.0,positive,True
bought son would stop grabbing phone needs battery life horrible,3.0,neutral,
amazon fire tv awesome system love use every day,5.0,positive,True
amazon echo really useful everything already currently needed handsfree device use control lights send emergency phone calls alarm streaming music player shopping list weatherman search internet completely control phones text calling capabilities well everything need,4.0,positive,True
kids wanted get mom year somewhat skeptical went along wife opened kids showed use absolutely loves starts morning checking weather getting kids ready school either plays music news depending mood morning likes fact ask artist type music plays time kids correctthis amazingly easy use need speak want answers questions give items put shopping list access items alexa app phone paper lists,5.0,positive,True
extremely light weight easy carry around great resolution also purchased protective cover,5.0,positive,True
purchased christmas gifts grandchildren play games excellent tablet price,5.0,positive,True
christmas gift husband loves nice size easy use whether reading playing card games,5.0,positive,True
tablet works well kid easy almost year old navigate activities hard beat case year warranty,5.0,positive,True
ok basics little slowgreat price good idea kids browsing,4.0,positive,True
daughter loves new kindle favorite games love parental controls kindle fires vs standard android tablets,5.0,positive,True
reat product would greatly recommend freinds,5.0,positive,True
perfect want use nice size,5.0,positive,True
love product good sound easy use,5.0,positive,True
works well issues installing google play apps great battery life,4.0,positive,True
purchased simply reading kindle books able get reward certificate biggest issue glare sunlight bought antiglare screen protector made huge difference still difficult read sun im still happy product,5.0,positive,True
great way receive music get questions answered,4.0,positive,True
need buy tablet mother christmas gift functionality great uses online needs,5.0,positive,True
bought original paper white loved even though tremendous difference two units found lighter adjusts light much better really worth price difference questionable would recommend product avid reader,5.0,positive,True
cant really give full review since kindle fire seemed work properly however security webroot anywhere included impossible install tried calling geek squad times support disconnected every time finally went store instructions printed still would download ive ended buying ipad fantastic would buy bestbuy,2.0,negative,False
excellent partner daily assistance aspects living,5.0,positive,True
smaller size easier hold put purselove able read night keep others awake,5.0,positive,True
easy use home lunch office problem restart often great using public transportation,5.0,positive,True
kindle paperwhite job supposed noticeably slower methods used previously ipad computer phone think amazon needs bump processing power device compete tablets devices would recommend friend reservation,4.0,positive,True
excellent product especially price,5.0,positive,True
love nice clean powerful tv box fast shipping best buy time,5.0,positive,True
downloaded movies son watch audio terrible could barely hear returned,2.0,negative,False
fast affordable streaming player app supported,5.0,positive,True
doesnt really answer questions set timers tell weather,4.0,positive,True
third kindle quite easy use kid friendly,4.0,positive,True
every home easy use speakers excellent,5.0,positive,True
paper white worth every penny upgrading regular kindle noticed eyes relaxed,5.0,positive,True
get system cannot see anyone one two home easy use great features lot movies available stream,5.0,positive,True
perfect size traveling sound amazing easy use,5.0,positive,True
got tablet toddler setup going great installed apps amazon transferred account went load netflix say frustrating netflix app understatement completely reset tablet factory settings twice netflix work well tablet either takes long load times load takes several attempts get netflix load works thats complaint great,4.0,positive,True
amazon fire stick compatible samsung television,5.0,positive,True
endless possibilities smart home integrations lots apps make even useful,5.0,positive,True
family member really likes says fun using time,4.0,positive,True
many tablets bucks brainer great buy,5.0,positive,True
much better dog speaker good quality,5.0,positive,True
planning buying amazon fire stick reconsider buy fire tv far superior better display faster processor,5.0,positive,True
love fact tell play song turn lights get,5.0,positive,True
actually daughters device interest voice controlled spy say sound speakers pretty good small device,4.0,positive,True
holding ipad mini took look tablet became clear ipad waste money really happy tablet,5.0,positive,True
purchased tablet great price tablet works well within amazon ecosystem best geared towards amazon prime micro sd card slot plus,5.0,positive,True
fast shipping great product would recommend friends,5.0,positive,True
one last two years went daughter loves,5.0,positive,True
lot fun echo purchased boyfriend christmas weve bought couple smart outlets convenient say gameroom lights fireplace come without turn everything hands often full entering gameroom also connected fitbit dont phone fitbit charging ask im good weather reports news briefs best part say stop dont want hear convenient saying aloud item grocery todo list phone get store weve also enjoyed music connected speakers living room drawback cant answer lot things one example asked new bladerunner going come could give info original show,4.0,positive,True
wizard computers tablets knows much,4.0,positive,True
got tablet gift mom little used high technology uses tablet mostly facebook reading ebook works fine user likes high resolution screen plenty storage fast processor choicegood streaming done though,4.0,positive,True
bought item year old granddaughter thrilled loves number books able access wasd christmas hit,5.0,positive,True
runs great efficient use,4.0,positive,True
kindle fire handy easy usewe,5.0,positive,True
bought last year year gifts simple use youngest even yo get kindle free time kids set amount time play games read books great whole family,5.0,positive,True
gave son breaks everything far lasted couple drops easy use upload content,5.0,positive,True
returned wanted better soundopted bose soundlink decent speaker nice amazon primealexa featuresjust sound looking,3.0,neutral,
works exactly hoped issues virtually every app might need available,4.0,positive,True
easy operate bought extra grandchildren visit love use mine read couldnt wanted play reader,4.0,positive,True
could easier set use wifi flawless ethernet available loaded content,5.0,positive,True
purchased voice command capabilities work great great product,5.0,positive,True
best gift beginers less price enough speed memory kids like lot,3.0,neutral,
bought year old replace older ipad functional near level ipad understandable based price difference returned store,3.0,neutral,
inexpensive tablet bought kids back car,5.0,positive,True
would encourage others purchase avid readers go anywhere,5.0,positive,True
finally stepped plate got amazon echo bandwagon let tell dont know waited easy connect easy teach new skills dont yell talk like robot get work house way future,5.0,positive,True
good product price like amazon fire tablet gb black,3.0,neutral,
several home dad intrigued used smart home got one fathers day loves first step setting smart home next samsung smart hub hue bulbs schlage connect nest thermostat,5.0,positive,True
voyage easily best kindle avaiailable page turn buttons little wonky times find highres screen worth,4.0,positive,True
good tablet price excellent kids,5.0,positive,True
price great little tablet fairly fast fits needs,5.0,positive,True
bought wife loves works well problems plays lot games,5.0,positive,True
wanted device could enjoy house family simple enough wife feel comfortable exceeded expectations nice tell alexa play certain song playlist great sound also,5.0,positive,True
buffer quick respond awesome remote control,5.0,positive,True
great new tablet always due new techknowledgy,5.0,positive,True
great device,5.0,positive,True
got nieces wife christmas figures cheap enough notthese functional tablets every way havent found problem display isnt hi resolution wasnt expecting great ive phones tablet resolution never one looked quite lack luster display ok kids beat around broke last tablet one probably wont last much longer cheap wish would spent bucks gotten better ones wife thoughif want disposable tablet color reader magazines youll probably ok thisif want good tablet think buying good tablet,3.0,neutral,
easy use easy understand alexa awesome,5.0,positive,True
screen size could bigger like earlier versions kindle,3.0,neutral,
purchased love easy setup easy use,5.0,positive,True
streamer box easy set finds wifi quickly nice enjoyable addition cord cutting,5.0,positive,True
much lighter old kindle love love fact camera,5.0,positive,True
got wife loves easy switch users also,5.0,positive,True
voice activated like echo good better,5.0,positive,True
would recommend product helpful purchased dot daughter alexa helps spelling words,5.0,positive,True
purchased christmas gifts son granddaughters purchased different colors girls wouldnt fight one son replace broken tablet love,5.0,positive,True
grandson really enjoys new kindle christmas present,4.0,positive,True
overall kids love originally defective remote able return item obtain replacement without problems,4.0,positive,True
great tablet beginner get used technology,5.0,positive,True
amazing tablet everything need wow,5.0,positive,True
bought children holds plenty apps safe use parental controls pretty durable definitely recommend buying screensaver case,5.0,positive,True
opinion absolute best value tablet way go wrong price,5.0,positive,True
second kindle would lost without convenient throw purse take along wherever go love,5.0,positive,True
looking tablets long time little expensive would use tablet lets read email searches best part buy books amazon carry heavy books travel,4.0,positive,True
enjoy alexas ability sit kitchen play music sound voice also capable many things setup wish could search google though know answer,4.0,positive,True
love alexa echoes dots havent played lot love convenient ask weather getting ready work going,5.0,positive,True
fire tv great watch favorite movies shows great wifi things play better others fire buffering get nerves like fire tv,4.0,positive,True
tablet great ebooks small apps kid friendlyi feel like runs slower apple products cant beat price overall,4.0,positive,True
much fun echo many things want explore love weather reports setting timers playing music wife enjoyed even mom wants one,5.0,positive,True
great gift little one loves,3.0,neutral,
love flexibility watch want switch locations house also second home,5.0,positive,True
im still learning use like small enough put purse,3.0,neutral,
work well issue needs support understand coming time enjoy,4.0,positive,True
bought gift someone works home love easy setup makes easy someone listen music online service pandora spotify etc setup bluetooth connection external speaker makes joy person loves lots things besides listen music set timers ask questions sports scores weather endless features functions worth money,5.0,positive,True
bought daughter absolutely loves recommend parent child,5.0,positive,True
great light simple use worth money battery lasts long time,5.0,positive,True
works great love plays music answers questions,5.0,positive,True
big screen year old granddaughter watches sesame street scrolls selections,4.0,positive,True
love able read outside full sun adjustable backlight reading night great car bed,5.0,positive,True
bought gift soninlaw loves gadgets knew would appreciate echo received gift last christmas absolutely love,5.0,positive,True
highly satisfied product great price performance,5.0,positive,True
one broken purchased another one,5.0,positive,True
great tablet price good beginner,5.0,positive,True
easy setup nice os issues whatsoever voice recognition remote sweet works well,5.0,positive,True
ever live without sound quality amazing extremely easy set,5.0,positive,True
amazon account fire tv able watch everything,5.0,positive,True
sounds great picks voice well responds quickly,5.0,positive,True
love product easy use would love recommend friends,5.0,positive,True
good cable iphone original oem apple usb lightning cable iphone usb cable connects iphone ipad ipod lightning connector computers usb port syncing charging apple usb power adapter convenient charging wall outlet long,5.0,positive,True
product wonderful use shopping lists music general info sit around dinner table wondering something ask also great timers measuring love,5.0,positive,True
skeptical buying fire first didnt think id like much good old fashioned book books expensive read much fast caved bought love super light weight easy navigate love night settings protect eyes screen brightness also use social media apps tablet major plus,5.0,positive,True
well design perfect size carry along give quick access e book provide better experience compared view phones,5.0,positive,True
got black friday also inch fire tablet bucks tablet way better inch non hd fire,5.0,positive,True
exactly made nice clear screen perfect reading,5.0,positive,True
use amazon fire tv replacement cable box amazon prime membership watch content plus use service sling watch live tv,5.0,positive,True
love even great quality product like available masses actually afford table job really good im happy purchase,4.0,positive,True
year old son got christmas loves,5.0,positive,True
love get lots programs referred friend mine highly recommended,5.0,positive,True
bought new paperwhite using regular kindle long time amazed light weight ease use battery makes huge difference well love,5.0,positive,True
amazon fire tv excellent alternative cable satellite prison amount content available staggering unit functions flawlessly,5.0,positive,True
simple device quick start ui makes little hard navigate,4.0,positive,True
awesome love read use everyday easy read night dark,5.0,positive,True
bought black friday sale really nice tablet ui could little better ok device,4.0,positive,True
picture great quick response going site site sound good expected tablet,4.0,positive,True
like use mostly music,5.0,positive,True
purchased christmas gift niece learning lot keeps occupied games loaded smart choice first time tablet great brand,5.0,positive,True
use music creating lists finding going world also use control smart devices still elarning little bit way go really useful,4.0,positive,True
original kindle replaced newer one love,5.0,positive,True
tablet average fine grandchildren lots fun playing games,3.0,neutral,
purchased tablet grandfather works great use caseslight web browsingnetflixemail,4.0,positive,True
tablet great works perfectly use,5.0,positive,True
purchased cheap alternative ipad son,5.0,positive,True
kindle fire replace st generation fire awful except reading books new one lets almost anything wanted surf web read reply emails read ebooks play games etc much better old one,5.0,positive,True
one reason people buy kodi great device love hated paying dollars sticks sold due resellers,5.0,positive,True
alexa great controls home sings gives weather traffic alerts finds phone great things,4.0,positive,True
voyager super easy use see love translations,5.0,positive,True
using kindle app ipad years cant imagine using anything besides kindle read love backlight read night,5.0,positive,True
good tablet wish could download apps like phone bank info n app use would b beneficial kids,4.0,positive,True
easy use great price easy setup small size,5.0,positive,True
amazon echo began basically speaker music waited started getting features skills bought im glad actually bought echo dots first mainly home automation skills decided get big echo leave kitchen use skills listen music works great speaker decent quality,4.0,positive,True
fire easy set easy use emails internet,5.0,positive,True
excellent product upgraded fire hd,5.0,positive,True
works like charm bert pleased purchase,5.0,positive,True
parent friendly extremely thorough parental controls told store way block internet control content tablet decided get one read integrated parental controls fire gave try allowed us everything wanted also easy set use,5.0,positive,True
wonderful able much voice command need get another one kids,5.0,positive,True
easily stored lightweight keeps entertained,4.0,positive,True
got family love great gift,4.0,positive,True
bought four grand children love great price,5.0,positive,True
kindle ereaders best market one doesnt include built light great beach still lightest smallest version,5.0,positive,True
way go allinone package kids everything setup easily controlled adult log,5.0,positive,True
purchased mother mothers day retired loves play cards laptop read doesnt shop lot doesnt internet access home bought daughter uses mifi download numerous books periodically also downloaded numerous games play loves something smaller handy fingertips sits take break day,5.0,positive,True
amazon tablet priced amazingly however tablet needs restarted constantly find wifi connection,3.0,neutral,
wont load compatible games sold amazon,3.0,neutral,
fire tablet good normal purpose tablet also useful childrens,5.0,positive,True
picked units christmas gifts kids loved,4.0,positive,True
working good easy operation better stick,4.0,positive,True
bought kindle fire daughter christmas completely enjoyed build quality seems good impressed amazon increased functionality basic kindle fire iterations product also first generation fire remains viable product joy use,5.0,positive,True
first ereader disappoint comfortable hold easy eyes extended reading adjustable controls lighting work great negative ebooks library system uses compatible issue check first,5.0,positive,True
like add shopping list list things far good problems end,4.0,positive,True
awesome little machinekids talk everyday five times day,5.0,positive,True
even looks phone numbers near places contacts list,5.0,positive,True
great kids first tablet great watching movies playing games reading books,5.0,positive,True
setup extremely easy access numerous movies apps streaming works great perfect option people want stop paying cable ensure software updated first setting amazon account cons able use voice search option main screenmust reboot occasionally wifi connection fails,4.0,positive,True
great tablet reading also surfacing web along favorite social media apps,5.0,positive,True
recently purchased exact tablet daughter years old decided purchase tablet charitable gift christmas would recommend rather expensive tablet options child worth money user friendly,5.0,positive,True
useful fun good quality good packaging shipping easy fast,5.0,positive,True
like much better roku options,5.0,positive,True
avid reader needed read everywhere even bright sun light,5.0,positive,True
tablet things really need thought buying use features expensive computertablet happy purchase,5.0,positive,True
wife loves kindle big upgrade rd gen works well tablet ereader,5.0,positive,True
primary use playstation vue unit works well regrets leaving direct tv much cheaper havent noticed quality drop happy fire tv works,4.0,positive,True
niece really enjoyed tablet uses alot,3.0,neutral,
third paperwhite sned gift,4.0,positive,False
gifts grown children christmas extremely pleased loved havent laptops since receiving tablets convenient easy use,5.0,positive,True
bought fire someone christmas gift best gift given day perfect small online tasks one would like absolutely perfect reading books,5.0,positive,True
worth money saleslow connection compared laptop,3.0,neutral,
k paired k television gives amazing picture well worth,4.0,positive,True
install kodi get access tons movie although low res,5.0,positive,True
know granddaughter love older one given,4.0,positive,True
love device enjoying everyday home actually purchased another one,5.0,positive,True
love echo use weather pandora alarm amongst things plan purchase others,5.0,positive,True
havent encountered issues far really like screen mirroring capability lets project miracastenabled windows laptop galaxy big screen really turn tv smart tv,5.0,positive,True
like fire tv much better fire stick,4.0,positive,True
small enough make portable lot faster stick,5.0,positive,True
wasnt offer warranty enjoy lot,5.0,positive,True
easy year old navigate like adult kid use,5.0,positive,True
echo weeks actually got running without help fun grand children love,5.0,positive,True
mainly used device control home automation items house watch quick youtube videos price great device expect greatest tablet,4.0,positive,True
great tablet lots features good memory quick response connected wifi,5.0,positive,True
cant beat price best tabet easy upgrade one amazon tablet another long amazon account back information,5.0,positive,True
great interact product voice provide information well enjoyment,5.0,positive,True
got wife christmas wasnt sure would use turned great gift perfect email facebook kids gets bookclub book delivered instantly amazon good battery life sharp picture,5.0,positive,True
good one working without issues slim portable,5.0,positive,True
im buying two daughters tablet become useful tool family,5.0,positive,True
price pout find better product,5.0,positive,True
device easy set paired wireless router loads video content quickly,5.0,positive,True
perfect beginners anyone wants great tablet great price although cheaper original released still greatness predecessors forth price,5.0,positive,True
works way however baffled way set recurring reminders aka take pills etc,4.0,positive,True
best tablet ever coolest apps,5.0,positive,True
easy use great listening music want hear,5.0,positive,True
amazon product good handy useful travelling,5.0,positive,True
rd kindle think best yet love new features never go back paperback books,5.0,positive,True
bought christmas gifts parents tech savvy able thrive love,4.0,positive,True
simple easy use good parental controls also loved price,4.0,positive,True
great tablet easy use purchased gift family member,5.0,positive,True
word happy happy hard get cause commercial l fix something eat watching move l need frist many movies hard pick watch,5.0,positive,True
great option office make use amazon prime membership better browser voice option alexa wonderful search app option welcomed may add game controller soon,5.0,positive,True
easy use fun get news weather music great addition household,5.0,positive,True
echo great device around house ask questions alexa answers,5.0,positive,True
amazon made device thats easy use first time tablet user like,4.0,positive,True
read books phone ipad kindlebut rarely would read long due disraction apps emailor couldnt read outside glarewell product solved problemsno distractionsjust read read hours nowand comfortably read outside back end motorcylce want becasue glare love,5.0,positive,True
run way faster sticks,5.0,positive,True
excellent productthe fire tv around entertainment unit continuously keep improving paired echo truly enjoyable,5.0,positive,True
picked item halloween nite great content showswill recommend friends family,5.0,positive,True
got echo happy one best things purchased,5.0,positive,True
one love purchased give gift recipient loves,5.0,positive,True
great product would recommend tablet grest price,5.0,positive,True
bought kindle son go college like,5.0,positive,True
tablet meets immediate needs email games even social networking also pleased streaming favorite site little slow maybe network also amazons technical service excellent bad day frustrated start easy right mind anyway technician deescalated excellently,4.0,positive,True
love whould tell everyone get one buy tons hours things,5.0,positive,True
bought starter tablet mom easy use great price,4.0,positive,True
happy purchase longer cable satellite bill pay every month saves month easy use learn,5.0,positive,True
power user theres way putting work research heck products buy ipad mini snuff ios sold bought eventually returned fire hd first let say great tablet price probably tablet users surf web watch netflix also helps heavy amazon content user spoiled retina display ipad p display alright see pixels ppi pretty low todays standards big thing lack laminated display glare city thing display nitpicks aside punches price point dont play really heavy games even plays titan quest surprisingly well dont mind absolutely beautiful screen think runs works fine wasnt bit bullet went gb ipad air special bb super cheap right,4.0,positive,True
lot fun work also im still learning different things dolove able turn lights voicejust amazing,5.0,positive,True
dont like ads amazon needs find better way advertise,1.0,negative,False
kindle much faster old one great buy,5.0,positive,True
got husband christmas loves volume great,5.0,positive,True
amazon tap great bluetooth speaker half reason bought also awesome voice control bought wemo switch plugged old lamp setup commands ittt minutes using amazon tap control lamp pretty cool love amazon tap light portable smart great dock dont fuss cables hour battery life go day playing musicbeing google play music subscriber thing missing speaker imo way wirelessly stream google play music device using alexa built use iheartradio pandora spotify prime music heck even apple itunes got love google play music come amazon show love pay dollars month family plan gives family members access google play music youtube red would nice use tap alas amazon tap bluetooth speaker always use phone streaming device hook phone aux port well great speaker everything bluetooth speaker market plus little bit extra,5.0,positive,True
fun would buy informative keeps say understand question,2.0,negative,False
bought daughter loves great value price beautiful picture features needs class social networking,5.0,positive,True
bought gift wedding couple could happier easy use fun experiment,5.0,positive,True
good tablet simple use easy learn also great price,3.0,neutral,
love amazon echo great sound playing music use every day,5.0,positive,True
use shopping list timers use music amusement,5.0,positive,True
use kindle fire mostly reading kindle books pleased inexpensive little tablet,4.0,positive,True
bought kindle fire teenage son could use school play games kindle loves,5.0,positive,True
great tablet highest specs gets job done lite tablet users,4.0,positive,True
purchased year old grand daughter loves,5.0,positive,True
doesnt always asked probably voice wasnt clear could,4.0,positive,True
great reader glare love ipad great dont want glare light using product quick ipad,5.0,positive,True
tablet keeps occupied kids enjoy around keeps entertained,5.0,positive,True
tablet great battery satisfactory case works great within minutes opening tablet grandson dropped damageeasy use highly recommend,4.0,positive,True
really enjoy fire stick lot movie entertainment family,5.0,positive,True
amazon fire tablet gb easy learn use like read free books library everything wanted nice size holding,5.0,positive,True
wife one years recommended one friend birthday husband purchased one,5.0,positive,True
great learning tool tough exterior makes perfect gift three year old,5.0,positive,True
daughter loves tablet amazon plenty games play also easy use,5.0,positive,True
great tablet six year old parental controls,5.0,positive,True
grandson operate kindle fire problem right size little hands,5.0,positive,True
