reviews.text,reviews.rating,sentiment,reviews.doRecommend
always enjoyed reading read quickly eventually spend load money one book series product already saved least ive month yes math love thing,5.0,positive,True
love kindle useful traveling outside house friend,5.0,positive,True
bought son christmas biggest problem ever seen would never give anyone better paper weight,3.0,neutral,
purchased get update weather stock market found many us many different apps add setup tell joke,5.0,positive,True
love stream stuff want see catching show thats longer tv cool also amazon prime watch certain movie best purchase ever,5.0,positive,True
perfect needed nice product,4.0,positive,True
started basic kindle four year ago two year purchased kindle fire hdx satisfied also new kindle fire one charging use device,5.0,positive,True
sorry bought change wake name echo alexa wouldnt answer alexa scale terrible ill rate time didnt know answer didnt understand question self help amazon customer service ready return,2.0,negative,False
tablet great young child really enjoy slow time get frustrated happens,4.0,positive,True
got black friday great deal ad kind annoying ad go away turn tablet bit distracting time however small price pay nice tablet nice little device keep hand web browsing watching netflix bed,4.0,positive,True
great product fun use find new way use echo everyday,5.0,positive,True
like download movie watch offline netflix,5.0,positive,True
good product great sound fun around house wish product worked apps phone like napster,4.0,positive,True
love device concern sometimes doesnt hear command especially play music tv,4.0,positive,True
th kindle love easy use screen nice size lightweight great reading,4.0,positive,True
dont product go use room stereo produce nice sound control using voice command,5.0,positive,True
perfect teen well adult love read watch movie,5.0,positive,True
great response quick navigation device make pleasure use software update frequently keeping device date fire tv extremely user friendly nice layout,5.0,positive,True
everything need great product low price,5.0,positive,True
product reading book work like tablet,5.0,positive,True
intuitive use read bed every night couple hour battery last three day kindle original lasted day charge quickly,4.0,positive,True
tablet perfect surfing internet following social medium,5.0,positive,True
fence quite time getting dedicated ereader like many didnt want spend money yet another device however review review always mention value kindle distractionfree reading experience finally purchased one wholeheartedly agree well kindle paperwhite light weight easy carry around first kindle since nd gen im impressed speed screen quality lighting paperwhite huge benefit distracting reading,5.0,positive,True
needed small tablet video surfing perfect,4.0,positive,True
bought two gift kind want keep,4.0,positive,True
although greatest tablet market compared apple samsung product weight price worth purchase,4.0,positive,True
cant beat price bought best buy held well inside beefy case bought screen nice sharp however unit randomly shut refuse power back without ever coming contact water drop glad replacement plan affordable,3.0,neutral,
bought granddaughter could get mine back love expected,5.0,positive,True
tablet definitely recommended looking light medium usage tablet snappy quick slarts lag installing multiple appsamazon app store good essential apps available though install using black market,3.0,neutral,
device easy navigate easy download book,5.0,positive,True
id using phone ereader wanted get standalone reader screen amazing light great addition youre fence go,5.0,positive,True
problem easy setup use streaming video pretty darn good little lag wireless router use netgear nighthawk x recomend getting firestick tv great bang buck,4.0,positive,True
great little kid case amazing daughter love thing would change sound little louder screen little bigger,4.0,positive,True
pretty good product took little getting use navigate,5.0,positive,True
im never paying cable im pleased amazon fire box watch favorite tv show new per month bill,5.0,positive,True
heart alexa use shopping list app use stream music time kid love asking joke riddle complaint want second one whenever move different room pain take reconnect aggrivating long dont move unplug im fine,5.0,positive,True
autistic kid great cause rough,3.0,neutral,
several dead majority good,3.0,neutral,
originally looking cheap reliable tablet postbirthday afternoon learned amazon selling low budget version current kindle generationwhile opinion slightly biased due personal modification say excellent purchase youre looking portable browser book reader fairly decent accurate battery sound low volume reliable expandable memory work application dozen apps added quickly personally say extremely durable compared io device small fall smooth stone cost anything extremely fine scratch visible sunlighthowever default youre extremely restricted amazon marketplace nowhere near updated expansive google play could access store id give,4.0,positive,True
fantastic tablet price great alternative ipad,5.0,positive,True
product easy set use lot great feature make fun easy kid play game read book,4.0,positive,True
far best streaming box loved first one new stuff one wow time faster better wifi cant go wrong love aint got one go get rhe game changer,5.0,positive,True
son love thing great price work,5.0,positive,True
grandson needed new tablet nabi last two year reached limit regarding storage found tablet decided perfect choice great price memory come kid proof case,5.0,positive,True
got two kid christmas great far hold charge slow bought two brand tablet last year lesser quality didnt last long worth every penny negative eventually expand memory,4.0,positive,True
bought replace dropped broken one someone wanting read easy simple nice,5.0,positive,True
bought product yr old work fine hershe constantly far compaints,3.0,neutral,
loved kindles first time turned one read book year thats lot finally upgraded paperwhite backlight feature take everywhere case extended wait time somewhere mostly use bed size make easy hold lot better holding cumbersome book doesnt hurt much start doze drop face set text size big enough read without glass get bed turn backlight read dark good reading sunlight read book kindle didnt see need buy fire needed wifi version g desired also didnt see need pay voyage,5.0,positive,True
great black friday find enjoy playing easy use,5.0,positive,True
echo dot wanted speaker good sound quality perfect,5.0,positive,True
want tablet perform basic function cant better kindle fire check email social medium surf web download read ebooks problem good battery life,5.0,positive,True
good tablet overall enough memory sd card love,3.0,neutral,
purchased tablet young nephew watch video go replace ipad mini tablet everything ipad easy use fraction cost advertising bit annoying complain price,5.0,positive,True
bought two tablet twin yr old black friday thought bargain tablet kid really enjoyed pleasantly surprised picture quality everything tablet offer youre looking basic tablet one young kid without spending lot money worth,5.0,positive,True
im glad brought handy easy use everything good really like,5.0,positive,True
wanted simple device strictly book want pop picture current event running across bottom screen tool keep one home one car wait time appointment,5.0,positive,True
maybe im partial anything amazon tablet rock,5.0,positive,True
amazon item sold went best buy purchase plenty stock store great,4.0,positive,True
work exactly need like streaming program one device,5.0,positive,True
daughter love tablet love free time love case came right buy kid first tablet,5.0,positive,True
amazon product easy use navigate thru,5.0,positive,True
never thought getting echo best thing since sliced bread,5.0,positive,True
love product dont know took l,5.0,positive,True
throughly enjoying amazon tv first bought amazon stick realized need space put tv bonus room allied u reduce cable bill,5.0,positive,True
originally bought son kindle fire hdx worked great downfall wanted rear front facing camera came front facing camera child break thing broke screen one year want spend much money second kindle thats chose amazon fire inch tablet front rear facing camera son wanted feature great buy would highly recommend,5.0,positive,True
far great product u weve able cancel uverse still watch al favorite show,5.0,positive,True
wanting give little tablet try time went ahead made purchase yesterday sale im originally apple guy ipad seen better daysthe tablet nestled compact packaging inside find sync cablecharger tablet come wrapped protective plastic bag look pretty good quality feel great hand easy grasp one hand leaving free whatever else may want dothe setup really straight forward simple question already amazon customer asked input information setupmaking even easier get started picture quality really good price tablet hd quality still pretty good everyday task amazon app store packed ton apps movie book etc definitely plenty choose access amazon video store everything amazon palm hand downside tablet amazon us silk browser big fan tried see could download chrome still option hopefully time future browser bit slow certain web page functional another thing found useful simplicity setting email account tablet thing notice took load account setup easy access pretty much everything palm hand overall tablet great value anyone market low cost tablet may take folk time get use amazon o take long,4.0,positive,True
feel like concierge butler comedian musician house lot fun,5.0,positive,True
great size work apps issue yet would buy,5.0,positive,True
good tablet money would purchase fast,4.0,positive,True
tablet gift daughter shes avid reader anime watcher nothing excited since opened zero complaint,5.0,positive,True
kid love tablet use tablet school leisure manage much time use device add additional account tablet control account separately great buy,5.0,positive,True
bought year old liked first day went back playing ipad hadnt already introduce ipad think would fine,3.0,neutral,
fire tablet nice upgrade one purchased year ago screen great fast lot storage sd card allaround good product great value,5.0,positive,True
tablet need enjoy using bought low price otherwise may waited buy,5.0,positive,True
item easy noob friendly love item,5.0,positive,True
ok,3.0,neutral,
great tablet wanted orange took little get shipped came couple week,5.0,positive,True
device preloaded many friendly apps easy use,4.0,positive,True
fire tab good buy money especially got sale,4.0,positive,True
purchased year old grand daughter love,5.0,positive,True
excited get product sheer portability alone doesnt need plugged electrical outlet time like echo dot pleasantly surprised sound quality volume prefer outdoor bluetooth speaker handsfree mode great updated feature though try keep setting long drain battery faster,5.0,positive,True
little complicated beginning opening apps get hang easy fast,5.0,positive,True
great tablet child lot content game book etc easy yo use,5.0,positive,True
ok beginner young person someone learning technology,2.0,negative,True
rd generation kindle paperwhite amazon really created best reading experience reasonable price previously owned first generation paperwhite increase resolution ppi ppi really noticeable reading slightly disturbing see jagged edge around text older paperwhite white balance screen also improved slightly warmer bookish experience instead cooler electronicdisplayish screen old additionally screen get crazy low brightness ideal someone prefers read bed night light turned thought previous kindles got dark take whole new level dimness,5.0,positive,True
worth tired cable watch everything,5.0,positive,True
use internet work perfect,5.0,positive,True
great case ok tablet android play store weak micro usb port isnt straight box tablet install android play store far charging port go im rd one best buy best return policy,3.0,neutral,
severely disappointed tablet g packaging said g purchased promised function well otherwise,4.0,positive,True
overall good tablet fan limitation silk browser amazon app store,3.0,neutral,
alexa echo great device pretty easy use convenient,5.0,positive,True
son bought money black friday th kindle fire definitely upgrade previous generation model love durability extended ability accept larger sd card screen notably better travel work trip amazon prime netflix account thing make perfect travel companion,5.0,positive,True
person gave enjoying gift,4.0,positive,True
purchased replace rd gen kindle keyboard backlight great feature even though miss page turn button worth cost saving forego,5.0,positive,True
kid rca tablet definitely upgrade overall quality better,4.0,positive,True
bit pricey best buy fault since amazon control convenient traveling especially night since builtin light feature small light carry around,4.0,positive,True
worked great look good feel good smell good,5.0,positive,True
santa brought daughter shes perfect easy use figure,5.0,positive,True
rd alexa thruout home one best product home could hook thermostat speak temperature want ask turn certain light play music give weather million thing love room add one make even better easy user friendly everyone,5.0,positive,True
happy new fire tablet easy use,5.0,positive,True
bought grandson christmas also one like product,5.0,positive,True
wife loved gift made right purchase,4.0,positive,True
backlight feature great reading airplane overhead light bright,5.0,positive,True
always ipad user love kindle fire everything need much less expensive,5.0,positive,True
bought mom birthday love big enough easy navigate,4.0,positive,True
got tablet mother cousin speedy surprise fast high end tablet lag nice p display good build quality would definitely recommend looking affordable tablet,5.0,positive,True
installed easily however little documentation total setup individual preference load feature us would nice documentation included purchase however book found internet,5.0,positive,True
love amazon great job design,5.0,positive,True
amazon echo wonderful great tone many thing timer sleep timer play music game give information compatible smart device house light etc third echo product echo dot also like highly recommend product also smaller space echo dot,5.0,positive,True
great really easy use playlist fantastic,5.0,positive,True
bought daughter play learning game watch movie car great easy setup kid account could limit access got pick could see great feature family,5.0,positive,True
great product seven year old granddaughter,5.0,positive,True
wish onternet connection great purchase,5.0,positive,True
great tablet beginner easy use navigate,4.0,positive,True
product thoroughly reviewed wont repeat obvious detail great reading condition sharp typeface course illuminated two small issue dim light condition light bottom screen bit uneven slightly darker area four light illuminate screen bother isnt noticeable brightly lit environment annoying fact search function doesnt work book searching brings result matter enter book kindle keyboard use find im looking havent contacted amazon seems odd book work expected one thing keep mind older kindle need recharged frequently given illuminated overall like reader display excellent easy hold pageturn navigation feature work well werent problem searching id give five star,4.0,positive,True
kid love tablet use ease great price,4.0,positive,True
easy set love alexa integration happy,5.0,positive,True
fire ton cost little really like,5.0,positive,True
second amazon paperwhite ereader superb bright sunlight dimly lit room,5.0,positive,True
always buy ipads apple fanboy tablet bought several great price want entertain kid business much affordable ipads playing game,5.0,positive,True
bought amazon fire tablet walking around saw price time got home set immediately added play store app google bit tricky device nice hold battery average screen nice look kid started using couldnt even get turn play great device even regular price dollar still good purchase concern wish another gig ram totalling instead gb ram enjoy,4.0,positive,True
alexa smart program nice sound linked music source,5.0,positive,True
alexa hard time answering need download information online order build data base,2.0,negative,False
bought fire tv remote could used control slingbox plus amazon prime member access lot content work great,4.0,positive,True
bought tablet gift daughter great restriction set time limit learning versus playtime excellent picturescreen quality,5.0,positive,True
bought niece christmas im sure love,5.0,positive,True
love ease using grandson enjoyed christmas,1.0,negative,True
good one child play,4.0,positive,True
amazon fire tablet best product price range especially sale last black friday event excellent purchase,5.0,positive,True
bought replace aging apple tv pleasantly surprised stream k apple tv kodi installed stream medium home server tv great product worth money,5.0,positive,True
fire tv great product met expectation,5.0,positive,True
watching movie listening music reading book free easy,5.0,positive,True
love ask anything responds right great product buying another one speak,5.0,positive,True
really enjoying amazon echo easy set easy use remember say alexa first showed sisterinlaw visiting want order one,5.0,positive,True
bought wife great product easy set use,5.0,positive,True
amazon fire suck picture camera suck blurry,1.0,negative,False
fantastic tablet price hd display sharp vibrant great tablet kid teen,5.0,positive,True
price hand best tablet excellent reading bed without disturbing partner thanks blue shade mode,4.0,positive,True
use downloading reading book perfect size purpose also light,5.0,positive,True
bought grandchild christmas always mine,4.0,positive,True
good producti would recommend friend,5.0,positive,True
tablet easy use great new user,4.0,positive,True
surprised review read stating device great display mean display bad please device cost compete ipad galaxy tablet fire o need sharpening,3.0,neutral,
yr old love tablet best purchase ever great educational video easy work kid profile amazon got right,5.0,positive,True
take dont want carry heavy book white background much easier read original gray,4.0,positive,True
great product work direct internet access phone,5.0,positive,True
got reading book still like ipad better though,4.0,positive,True
cant like cheep tablet almost everything ipad bought book reader much,4.0,positive,True
enjoy listening audible music sound good like easy set use,5.0,positive,True
overall little skeptical wasnt product wanted turn amazing,5.0,positive,True
compared kindle fire samsung galaxy tab kindle longer lasting battery fire o offer wide range amazon feature free ebooks movie game offered kindle fire,4.0,positive,True
great purchase year old girl easy way peaceful long car ride,3.0,neutral,
great budget tablet dont expect compare ipad great kid,5.0,positive,True
work well probably best android tablet get money,4.0,positive,True
unexpected gift like alexa one portable great streaming music kid use time problem far always understand im saying especially saying name radio station sometimes take try get im looking great sound playing music talk radio good understandable want portable speaker alexa one get,4.0,positive,True
kid like much price low tablet light weighted,5.0,positive,True
dont much storageok kid purchase tablet gift didnt last long,3.0,neutral,
went store buy echo find hot item year sold nice young man helped ordered item right away delivered christmas great customer service,5.0,positive,True
bought two kindles child love easy navigate,4.0,positive,True
grandson older kendall bought new one love wonderful device,4.0,positive,True
cheap tablet give kid whatever ad annoying cant expect much price point however would recommend using kind work slow finicky time youre tired giving kid phonetablet product make sure take payment info maybe even make personal amazon account,3.0,neutral,
best streaming device moneynot happy change amazon blocking appsmay change different device,5.0,positive,True
bought together go get work good shopping online,5.0,positive,True
access million song prime membership,5.0,positive,True
amazon fire tv awesome system love use every day,5.0,positive,True
love kindle got one backlight help want read night got specific kindle knew would using read book didnt need newer one get online much phone computer also love look kindle screen made glare free youre reading outside sun love definitely recommend kindle anyone,5.0,positive,True
jury still recently used couple,3.0,neutral,
used device day absolutely complaint considering couple different unit mostly use playstation vue also watch netflix hulu alexa really nice feature completely satisfied,5.0,positive,True
use login computer search ask alaxa answer soon could type,5.0,positive,True
using nook glow light migrating paper white bestkindle store provides plenty book compared nookbattery life excellent last week without recharging daily use hour,5.0,positive,True
love started kindlethen fire kindle fire tablet everything reading listening music watching movie surfing internet well worth money,5.0,positive,True
affordable increased storage backlight screen could better,3.0,neutral,
good product easy read extra lighting look wise good,4.0,positive,True
idea right week need restarting else doesnt respond properly compatible device pair properly used lifx bulb couldnt control voice say device found hopefully release software update soon,3.0,neutral,
best kindle ever love read night without waking husband buy one,5.0,positive,True
fire stick use everyday recommend upgrading actually connected modem much faster using wifi signal less buffering faster load complaint,5.0,positive,True
cool device totally useful internet tool completelybut use several helpful task music alarm weather update,3.0,neutral,
best tablet amazon bt definitely worth price basic function android tablet great medium entertainment purpose,4.0,positive,True
good value affordable price cant beat,5.0,positive,True
easy set upi android tv box far one best,5.0,positive,True
root cyanogenmod becomes good inexpensive android tablet,4.0,positive,True
doesnt much except radio couple game wait future skill buying,3.0,neutral,
best one yet super speed great picture k awesome,5.0,positive,True
gave apple tv tried sucker sling tv plex among amazon prime good compare streamer,4.0,positive,True
excellent ereader great deal cover perfect,5.0,positive,True
great little speaker love free month amazon unlimited,5.0,positive,True
got wife birthday older model wanted upgrade seems happy us every day,5.0,positive,True
fire tv offer many channel watch give ever,5.0,positive,True
good product work advertised use stream video smart phone,4.0,positive,True
great tablet year old son able monitor screen time assure playing kid friendly educational game,5.0,positive,True
love tablet got niece watch video educational video doesnt put battery life awesome,5.0,positive,True
best buy best deal item echo great imagine,5.0,positive,True
serf need need quick internet surfingemailect,5.0,positive,True
bought fire tv watch playstation vue good app like setup ability watch netflix amazon prime video,4.0,positive,True
great deal wonderful product saving money cabls,5.0,positive,True
great low priced tablet got sale exactly need,5.0,positive,True
gift friend love would definitely recommend,4.0,positive,True
nice color ereader double excellent lowcost tablet,4.0,positive,True
great first time tablet advanced option available,3.0,neutral,
havent purchased dedicated reader bought cruise knew would sunny ipad easy load book kid looked great bright sun wearing sunglass happy purchase,5.0,positive,True
nice tablet kid little slow loading fire time extremely hard child operate guess ok kid beginner havent decided going keep return,3.0,neutral,
cost best buy tech savvy multiple thing come tablet android available know get,4.0,positive,True
linking phillips hue lighting great sometimes repeat command overall fun,4.0,positive,True
bought tablet black friday oldest son replace tablet damaged awhile ago one toddler son begun enjoy using wife tablet sesame thomas etc one since good buy since amazon prime netflix must say thing come pretty handy,5.0,positive,True
recently bought use streamlight microstream flashlight ive carried one every day past year love say im th one maybe fault really lose easily reason anyway battery average best generally get copper top energizer looking economical equivalent isnt find replacing battery flashlight often used battery might ok tv remote battery powered clock id pas need anything rely,3.0,neutral,
awesome child bought learning program,5.0,positive,True
bought gift year old motherinlaw enjoys reading needed magnify text order read easily kindle simple enough use enjoying,5.0,positive,True
great little reader easy use download book backlight help lighting situation long battery life,4.0,positive,True
speaker much better smaller one connected speaker well easy literally everything via voice,4.0,positive,True
perfect family everyone use use everyday,5.0,positive,True
alexa best buy bought christmas purchased alexa echo,4.0,positive,True
easy carry purse pocket doesnt anything better cheapest kindle reader,2.0,negative,False
still playing figuring cant love tangerine color got one thing sure apps phone like redbox instagram amazon app store cant put tablet wish could,3.0,neutral,
love sound quality knowledge alexa whole family really like way ask alexa question answer give choice music know end play game listen music day day really love echo,5.0,positive,True
son love he usingplaying every school,4.0,positive,True
bought think would use much let try used everyday,5.0,positive,True
brought yr old love itd easy use,5.0,positive,True
husband wanted tablet mostly reading book looked hadnt purchased one went online read review picked one pleased us time,5.0,positive,True
im gradually learning feature kindle fire enjoying book ive downloaded,5.0,positive,True
news music weather much amazon echo make morning shower lot fun voice recognition best ive ever seen alexa hear bedroom stationed living room,5.0,positive,True
best ereader great quality great price,5.0,positive,True
tablet stolen happy replace one nice easy use,5.0,positive,True
great tablet kid price wonderful warranty soft yet bulky good thing instance case thing wish could access google play store kid could watch movie google play movie account,3.0,neutral,
tablet great year old grandchild use,4.0,positive,True
product great movie show geek,5.0,positive,True
work great sound good work fast good k tv add thing,5.0,positive,True
great little kid year old daughter autism love watch movie play game read favorite book,5.0,positive,True
retiree need reduce expense directv way expensive plan watching movie tv show amazon fire tv,4.0,positive,True
everything expected order online pick next day easy,5.0,positive,True
one best piece electronic purchased wife love music list information etc got button jewelry room,5.0,positive,True
good product short battery life use minute,2.0,negative,False
alexa help fall asleep night tell time weather joke news play game alexa play music dont use often enjoy ease communicating alexa,5.0,positive,True
connected wifi would connect daughter wifi visited loading time program really slow oh well expect,2.0,negative,False
christmas gift granddaughter purchased one heard lot good thing price great black friday,5.0,positive,True
easy use love green case durable great gift,5.0,positive,True
bought black friday neice loved itsuper cheap good tablet,5.0,positive,True
ordering online pick store easy got store usual worker standing around yet wait several minute someone address pickup desk wait pay register would thought could purchase pickup center honestly werent increased risk stolen delivery item christmas season probably would gone amazon purchase kindle price retailer,5.0,positive,True
two oldest almost love tablet love freetime subscription amazon,5.0,positive,True
love new fire tv replaced cable tv box need internet service save ton money watch live tv demand movie great product,5.0,positive,True
son love watch video read book play game,4.0,positive,True
bought amazon fire tablet godchild christmas love tablet go ever go play game well play educational game learn different skill needed schooli love amazon made fire tablet kid proof screen isnt fragile,5.0,positive,True
absolutely love product recommend,5.0,positive,True
perfect product met need expectation,5.0,positive,True
love free time feature definitely going end subscribing free year trial year old love control long shes,5.0,positive,True
echo hub slick easy set built mic speaker good alexa voice service totally awesome nice perk access million song amazon prime member otherwise use popular music apps,5.0,positive,True
got echo birthday present use everyday kid love playing game well,5.0,positive,True
fourth echo device family loving use many time day various thing like weather time controlling light appliance new feature music grouping make even better filling entire house music,5.0,positive,True
always learning new stuff tech toy useful,5.0,positive,True
grandson love kindle reader,5.0,positive,True
love fire hd got kindlethe original husband bought died verizon tablet wasnt working great came agent store showed one learning curve get better take learn love,5.0,positive,True
brought tablet grandkids love easy operate block web site make kid friendly,5.0,positive,True
love echo getting use many application use,5.0,positive,True
love new reader took sort function quite different old kindle however go everywhere especially like back light make reading always easy,5.0,positive,True
feel flimsier year old kindle fire need mestore book especially like blue shade feature night reading,4.0,positive,True
really enjoyed like hard wire instead wifi great apps easy understand,5.0,positive,True
good price like always great servise waranty,5.0,positive,True
bought test bought christmas gift grand kid seems work fine,4.0,positive,True
purchased inch device also purchased black coveri played asked could get set told would dollar dollar left store kindle someone else set free disappointed get someone else set kindle,4.0,positive,False
great choice amazon prime member want optimum flexibility resolution,4.0,positive,True
gave ir nephew gift love,5.0,positive,True
weve much fun thing love,5.0,positive,True
kindle paperwhite best bang buck come purchasing ereader,5.0,positive,True
long baby happy im happy say,5.0,positive,True
never put downhave lot great game play,5.0,positive,True
great product easy use installed kodi love,5.0,positive,True
easy way family stream music video speaker apps hassle lot time limited storage capacity,4.0,positive,True
bought daughter christmas know like playing game,5.0,positive,True
really amazing device really like working flow less,5.0,positive,True
get reputed tablet brainer enjoying,4.0,positive,True
christmas gift yr old sonhe love great price able find white one best buy great service fort myers fl store also,5.0,positive,True
like low light mode extra memory great price compared others,5.0,positive,True
volume problem take protective case sound clear,3.0,neutral,
bought gift seem like fine dot tap use lot,5.0,positive,True
amazon fire hd tablet vivid touch screen access amazon underground tablet make easy watch movie play game catch reading personalized recommendation cloud storage offer simple access content anywhere,5.0,positive,True
purchased gift owner love functionality size tablet,5.0,positive,True
th kindle fire go road trip kid back van occupied watching movie playing game reading book kindle,5.0,positive,True
really wnjoyed tablet given reason dislike,4.0,positive,True
utilizing alexa great way connect control device home alexa simple set easy use,5.0,positive,True
amount money actually good tablet,5.0,positive,True
good cheap tablet lack performance acceptable price,4.0,positive,True
love tablet bought several gift love mine much,5.0,positive,True
fire good handy tablet far able download document something amazon document trying download reason bought fire first place,4.0,positive,True
use every single day kitchen cooking timer listen music control light house definitely made busy life convenient highly recommend thinking automating house,5.0,positive,True
easy set use bought five year old son,5.0,positive,True
setting echo easy good since tech savy love,5.0,positive,True
got buddy mine asked help set impressed voice recognition speed indexing year old run play favorite song everytime come office fantastic device well thought,5.0,positive,True
amazon prime medium consumption device beat price prime member dont bother put fifty buck toward ipad cant topped medium device,5.0,positive,True
good tablet beginner easy navigate get apps,5.0,positive,True
would recommend echo anyone looking smart home device,5.0,positive,True
amazon fire hd great choice beginner tech savy person,5.0,positive,True
purchased christmas gift girlfriend absolutely love us every day shes picky electronics love tablet must good,5.0,positive,True
bought fatherinlaw christmas love easy use already bought book,5.0,positive,True
usual amazon fabulous ereader love auto adjustment board light,5.0,positive,True
tablet great value resource kid,5.0,positive,True
second paperwhite love already recommend paperwhite friend,5.0,positive,True
purchased tablet reputation satisfied,5.0,positive,True
think would prefer ereader actual book easy read easy pause east start back feel little awkward hold ill ordering leather cover case,5.0,positive,True
enjoying alexa learning everyday,5.0,positive,True
love im im using even quarter alexas capability thing love far shopping list feature take something fridge need restock ask alexa add shopping list phone go store stopping middle recipe find phone add item also work great pandora radio song dont know playing want know name artist either ask alexa look app phone looking forward learning,5.0,positive,True
bought replace black friday fire battery died lot value built tablet battery first one started acting month progressed able hold charge family grown like bought another one strong reservation hope one last longer id recommend,3.0,neutral,
pleased purchase thank bb,5.0,positive,True
buffering lag freeze better firetv stick roku,5.0,positive,True
great tablet lot fun kid reccomend big time,5.0,positive,True
really like kindle small enough throw purse battery last forever really like,5.0,positive,True
received christmas gift great listening music work nest thermostat echo main area dot bedroom kid like dot take downstairs listen music looking forward adding lighting home echo control fun asking alexa question,5.0,positive,True
amazing product home control home automation,5.0,positive,True
purchased tablet pleasantly surprised simple use user friendly one complaint,5.0,positive,True
bought replacement shattered screen kindle always happy kindle tell easy set replacement literally strain brain follow screen instruction everything old kindle transferred flawlessly awesome,4.0,positive,True
handy little tool reading ebooks,5.0,positive,True
personslly used item requested gift family member obviously aware benefit complaint far guess good,3.0,neutral,
brought grandmother christmas gift wanted ipad thought shed never figure use one bought beginner tablet love,5.0,positive,True
looking tablet wasnt expensive good quality graphic please purchase,5.0,positive,True
product far disappointed child love use like ability monitor control content see ease,5.0,positive,True
since buying listen music get information love great sound would definitely recommend,5.0,positive,True
device portable speaker loud color cool,5.0,positive,True
great device someone technologically advanced easy use understand,4.0,positive,True
christmas gift daughter law wanted didnt want lot extra good light view read,4.0,positive,True
perfect gift family member getting alexa providing opportunity enjoy benefit functionality alexa provides big hit oldest son wife family,5.0,positive,True
havent fire long enough explored offer ive downloaded couple audio book sound great easy install play way watch movie tv screen nice clear sharp audio ok speaker youll want nice head phone bud music movie really like fire seems like lot gadget money,5.0,positive,True
average alexa option show thing screen still limited,3.0,neutral,
love tablet everything need tomy problem family fall love give mine away wasnt good wouldnt rd onethe thing would change silly ad even worse browser solid product,4.0,positive,True
satisfied quality unlike ipad purchase virus protection,4.0,positive,True
bought tv amazon fire tv stick world difference fire tv much faster buffering problem,5.0,positive,True
good starter tablet havent overly impressed need,3.0,neutral,
bought kindle grandson son wanted one well really enjoy using kindles type entertainment downloading apps play game keep entertained hour great buy,5.0,positive,True
plug part charger fine cord could certainly longer,3.0,neutral,
got black friday buck year old youtube viewing year old amazing job decent batteryits fast screen aint great buck get pay fori think great kid need serious stuff tablet thinking get away tablet definitely buy,4.0,positive,True
got father law love play game read book news,4.0,positive,True
sound great work great sleek recommend,4.0,positive,True
great tablet price easy read document,5.0,positive,True
believe great item sister liked thats prompt u get one,4.0,positive,True
second alexa one stair needed one stair ad schedule take vacation much fun family came visit vacation found alexa talking u ready turn,5.0,positive,True
great tool kid special dont need much,5.0,positive,True
money best tablet buy bought bunch niece play love kindle money allows wide variety activity,5.0,positive,True
easy use long battery life quality build quality display,5.0,positive,True
work great would recommend anyone looking good product kid friendly,5.0,positive,True
best streaming box market hand bar none,5.0,positive,True
purchased love nice kindle,5.0,positive,True
love listening music great able get weather forecast day,5.0,positive,True
using old fire tv one better update,3.0,neutral,
purchased tablet giftthey love easy use,4.0,positive,True
like son watch favorite show problem,4.0,positive,True
love amazon fire tv box amazon make great product great anyone,5.0,positive,True
love learning game doesnt even realize learning game,4.0,positive,True
tablet great go good size reading game playing web surfing,5.0,positive,True
thing awesome funny easy use think even personality easy set sound great musically use researchmusic setting timer cooking tell weather traffic look future finally highly recommend checking,5.0,positive,True
gift one granddaughter love kindle second one ive bought bigger newer generation lot option,5.0,positive,True
opinion bought veryvery good toy people love play technology future im really enjoy demonstrate friend impressed unfortunately useful standard user said case good toy,3.0,neutral,
pickup kindle fire tablet client gift love,4.0,positive,True
bought black friday kid year old work fine kid app watching youtube video,5.0,positive,True
broke away cable direct tv fee high price got fire tv,5.0,positive,True
got cheap tablet gift kid play game watch video surf web reasonable price performance pretty good tablet,4.0,positive,True
budget tablet get job done buyer remorse,4.0,positive,True
daughter really enjoying new kindle purchased christmas present,5.0,positive,True
satisfied chromecast limited ability fire tv sideloaded apps much love,5.0,positive,True
nothing special complicated fill need,3.0,neutral,
need higher internal memory better,4.0,positive,True
enjoy kindle tv beat paying cable every month,4.0,positive,True
fire hd tablet good product screen good viewing angle display point however major issue online make setting change tablet advertisement show home screen downer rating star pushing,4.0,positive,True
god tablet camera could little better,3.0,neutral,
reader great consuming digital medium go tweak quite function tablet cheap,4.0,positive,True
lightweight amazingly bright color display best thing granted access thousand book free amazon,4.0,positive,True
use product gave present,3.0,neutral,
debated getting already xbox one streaming however device stream seamlessly remote make finding show simple,5.0,positive,True
work fast lagging clear picture much better fire stick,5.0,positive,True
cant beat price tablet greatly serf purpose bought kid read love,5.0,positive,True
pro relatively inexpensive although end waiting almost two week deliverycons high dropout rate come pack four used nikon camera uncommon find hour use three cell dropped v fourth dropped tov come box within hundredth volt im guessing either electrochemistry highly variable cell cell there interesting failure mode load,3.0,neutral,
far good im quite pleased purchase early version kindle pretouch screen didnt anticipate added feature would make much difference nice still like hard copy book reading kindle fire quite enjoyable,5.0,positive,True
bought year old mom enjoyed reading easy use,5.0,positive,True
great price easy setup kid put light weight bought,4.0,positive,True
easy hook learning curve ask question,4.0,positive,True
perfect taking vacation memory card take pic want,5.0,positive,True
still learning different thing alexa love access information weather traffic etc well music command daughter love asking question entertaining friend well,5.0,positive,True
